prices,market_cap,time,volumes
6563.84616636907,112464283829.951,2018-07-06 12:14:38.366,3832679501.4565973
6561.22865250564,112420334497.49178,2018-07-06 13:14:37.751,3824774022.479855
6552.94601395674,112279402404.0394,2018-07-06 14:14:40.510,3887660008.7374654
6546.17869298925,112163940824.49538,2018-07-06 15:14:40.171,4173804774.424714
6562.06119603098,112436731998.94777,2018-07-06 16:14:41.507,4281626632.054936
6549.45022121026,112221063606.56061,2018-07-06 17:14:39.462,4364436632.545905
6591.34738087736,112939606481.32765,2018-07-06 18:14:41.213,4493785628.208221
6558.68626519665,112380629646.79515,2018-07-06 19:14:40.125,4488362498.781961
6567.65676281448,112534664142.3782,2018-07-06 20:14:41.993,4531928566.346769
6569.35912603461,112564490518.79968,2018-07-06 21:14:40.845,4571680261.319419
6589.91950472375,112917196556.56218,2018-07-06 22:14:45.723,4638834724.810459
6576.60339583208,112689770357.4129,2018-07-06 23:14:42.347,4674131076.217837
6592.48000168025,112962223938.5511,2018-07-07 00:14:46.576,4748132145.623474
6586.32175518741,112856952591.22403,2018-07-07 01:14:43.074,4801129615.458991
6570.92232332739,112593489953.51505,2018-07-07 02:14:43.075,4827668260.454406
6585.90830189774,112850855934.67816,2018-07-07 03:14:42.477,4954331952.831847
6587.66808028396,112881833547.79175,2018-07-07 04:14:41.720,5117351268.913888
6596.86725641305,113040038347.94725,2018-07-07 05:14:42.635,5238514040.864592
6594.14823411285,112993776488.00784,2018-07-07 06:14:43.329,5296123044.870734
6573.76673461425,112644858766.1833,2018-07-07 07:14:41.642,5232395510.914074
6584.14125173907,112823289842.99503,2018-07-07 08:14:47.336,5488600740.355239
6571.45287740111,112606609357.60414,2018-07-07 09:14:43.494,5476233214.6426325
6573.09626777235,112635098697.88673,2018-07-07 10:14:43.474,5404238378.1955805
6582.0091072796,112788070644.63106,2018-07-07 11:14:39.941,5452762013.467755
6579.85981367727,112751984277.68767,2018-07-07 12:14:42.214,5468789495.27581
6534.65812700564,111977816713.813,2018-07-07 13:14:42.016,5562939191.13878
6533.85020383684,111964625537.91582,2018-07-07 14:14:41.491,5643959459.782855
6565.5234323693,112508529704.2196,2018-07-07 15:14:39.656,5604303536.024426
6560.83860155302,112428905299.78632,2018-07-07 16:14:45.599,5434054346.540171
6547.81168713054,112205998769.08403,2018-07-07 17:14:43.967,5423053184.648513
6541.99051497072,112106984009.55862,2018-07-07 18:14:45.947,5401206965.691593
6545.27038670172,112163595420.23767,2018-07-07 19:14:43.541,5397073888.032586
6530.39636249327,111909116825.3203,2018-07-07 20:14:44.980,5474965430.186636
6532.52939272788,111946074834.71257,2018-07-07 21:14:43.889,5540048726.237027
6530.30000859247,111908118672.24701,2018-07-07 22:14:41.722,5560660932.162077
6581.74654169485,112790732310.37047,2018-07-07 23:14:43.235,5658127697.012512
6760.91076298671,115861132785.15611,2018-07-08 00:14:46.081,6066951921.453706
6732.63674274922,115377276652.1343,2018-07-08 01:14:44.429,6105912928.487087
6734.34088301714,115406736429.30888,2018-07-08 02:14:43.612,6165310045.064877
6735.20034829496,115421970268.77426,2018-07-08 03:14:43.148,6113026871.643572
6717.95666555443,115126799020.02274,2018-07-08 04:14:44.314,6016576333.045168
6715.01106795193,115076736129.11533,2018-07-08 05:14:41.899,5931011707.226103
6719.15469946473,115148082482.12582,2018-07-08 06:14:44.516,5990423191.190511
6718.76890220641,115142142840.6764,2018-07-08 07:14:43.581,6066468050.858895
6725.16143659123,115252366692.48354,2018-07-08 08:14:43.546,6080714454.041195
6723.59881930398,115226259718.91924,2018-07-08 09:14:29.673,5586992322.658245
6726.93657834083,115283797201.62721,2018-07-08 10:14:29.194,5519987250.394825
6721.67062009201,115194142627.71634,2018-07-08 11:14:28.577,5406582352.564608
6728.71254249454,115315666246.39005,2018-07-08 12:14:28.968,5350120952.077785
6724.43434273772,115242595904.75832,2018-07-08 13:14:30.533,5453848240.519398
6726.63225955789,115281104383.89023,2018-07-08 14:14:28.851,5530147653.644695
6738.61558744978,115487741660.83182,2018-07-08 15:14:28.754,5419601288.241393
6747.4264030629,115639330207.06966,2018-07-08 16:14:28.497,5423217345.96316
6745.78159854373,115611734703.9419,2018-07-08 17:14:28.938,5358549750.565623
6760.39587133638,115862368601.31142,2018-07-08 18:14:28.997,5352344366.0011215
6750.01424352763,115684862612.15703,2018-07-08 19:14:29.106,5367738892.309271
6756.4506167853,115795847795.7131,2018-07-08 20:14:29.310,5309820639.011415
6746.92487516436,115633015338.61378,2018-07-08 21:14:29.008,5277170783.114322
6757.11744377255,115808208733.58461,2018-07-08 22:14:29.365,5262475619.011237
6700.62493766809,114840918604.82855,2018-07-08 23:14:28.783,5238405522.3776865
6695.91112102613,114760798860.86621,2018-07-09 00:14:29.018,4989477127.350026
6695.06649386321,114746824979.11948,2018-07-09 01:14:28.928,4906974514.147089
6687.32212232442,114614261285.43677,2018-07-09 02:14:28.986,4907083533.895766
6693.31408448939,114717125079.5369,2018-07-09 03:14:29.251,4858595725.513978
6699.78108386917,114828217974.5421,2018-07-09 04:14:28.700,4845398301.928859
6692.43729166667,114702934227.6486,2018-07-09 05:14:28.490,5074934405.738912
6701.72767445105,114862250957.95143,2018-07-09 06:14:29.271,5306358695.55048
6704.70518631077,114913866438.56876,2018-07-09 07:14:28.168,5348295881.496159
6713.99270867613,115073887198.99617,2018-07-09 08:14:30.863,5418790597.223079
6709.30308176914,114994012949.04211,2018-07-09 09:12:52.043,5558399386.088137
6702.087886501151,114870435330.68648,2018-07-09 09:17:40.932,5534357059.067514
6684.289400776105,114566046613.54213,2018-07-09 10:12:42.760,5460196218.944548
6682.155423281742,114529805200.65091,2018-07-09 11:12:45.200,5539818944.254574
6708.0236778864655,114973513431.87065,2018-07-09 12:12:44.584,5536224292.723579
6719.113712453259,115164009882.3853,2018-07-09 13:12:46.179,5414348104.934968
6702.935979634827,114887062538.97678,2018-07-09 14:12:44.264,5325033263.880127
6708.187810894013,114977413348.80548,2018-07-09 15:12:44.005,5335351637.071931
6694.103259152576,114737010191.11427,2018-07-09 16:12:43.747,5161529403.436845
6669.121995231699,114309417910.47084,2018-07-09 17:12:44.833,5155467772.475656
6674.673904127773,114405158880.77011,2018-07-09 18:12:43.673,5197799817.535849
6698.748712582471,114818227620.8417,2018-07-09 19:12:44.882,5208106330.981068
6701.572035892988,114867122706.11748,2018-07-09 20:12:45.251,5203644341.894699
6689.8628136029965,114666837602.06422,2018-07-09 21:12:43.057,5175945969.1403
6722.513588704725,115226908041.51392,2018-07-09 22:12:43.612,5207235947.860723
6696.0202735233715,114773383251.07747,2018-07-09 23:12:43.272,5236625084.058139
6644.981582402671,113899217175.64977,2018-07-10 00:12:43.887,5241091604.512092
6662.386255044885,114198044030.48291,2018-07-10 01:12:44.211,5254934250.880695
6630.593992937171,113653433551.56572,2018-07-10 02:12:42.338,5221793632.446559
6622.210806665344,113510401571.95934,2018-07-10 03:12:44.974,5239398333.1799555
6615.752151720005,113400442238.82881,2018-07-10 04:12:44.362,5222035239.644096
6630.553317503267,113654891273.46211,2018-07-10 05:12:45.047,5134435018.066674
6556.2421501458075,112381530131.9718,2018-07-10 06:12:45.841,4981134341.722064
6583.624062662655,112851216782.9131,2018-07-10 07:12:45.464,5060911201.108858
6615.0598096089625,113390307965.6821,2018-07-10 08:12:48.239,5119113759.486964
6587.940599979841,112925451166.17665,2018-07-10 08:29:00.284,5076143752.544066
6527.1530286609695,111884292893.67406,2018-07-10 09:28:36.569,4891631750.326025
6537.293185322992,112058108989.7545,2018-07-10 09:37:27.029,4872875219.0868
6434.539942505705,110297022970.46729,2018-07-10 10:03:34.226,4857588198.152538
6463.1820398336595,110788473356.25768,2018-07-10 11:03:29.814,4847578434.949865
6373.475017737545,109250922016.54813,2018-07-10 12:03:28.611,4836974927.897272
6362.761939827003,109067837351.83333,2018-07-10 13:03:29.718,4902678875.74103
6390.32324164297,109540601320.90707,2018-07-10 14:03:28.752,5029414418.762194
6385.053316496606,109450904682.3626,2018-07-10 15:03:29.059,5021012302.78309
6376.156016070424,109299027114.04858,2018-07-10 16:03:29.270,5007970613.187398
6343.126543429488,108732999856.0053,2018-07-10 17:03:32.146,4857213594.114673
6360.995731517985,109039711755.00145,2018-07-10 18:03:30.694,4784784809.632832
6378.742910579191,109344806455.20895,2018-07-10 19:03:30.974,4714764455.041889
6373.560440252881,109256446244.59518,2018-07-10 20:03:31.181,4659356082.128771
6393.602336287881,109600646532.40057,2018-07-10 21:03:32.995,4620426861.028514
6373.521538256784,109257296279.37463,2018-07-10 22:03:33.848,4544662885.229914
6359.195748918867,109011953516.61577,2018-07-10 23:03:33.625,4408701513.198758
6300.798853280598,108011204912.00623,2018-07-11 00:03:32.027,4351285484.9230585
6387.380322299177,109495903508.08557,2018-07-11 01:03:32.876,4393042022.347157
6362.853016569229,109075920476.07587,2018-07-11 02:03:32.054,4356482971.846476
6364.376797722326,109102201174.57626,2018-07-11 03:03:33.168,4358493052.7881365
6343.217027935711,108739866544.7935,2018-07-11 04:03:32.164,4330267390.398297
6336.949313628171,108632813889.5911,2018-07-11 05:03:29.831,4329318212.361486
6338.64046427,108662755678.61975,2018-07-11 06:03:30.345,4314062971.1412945
6310.079558374345,108173611838.17714,2018-07-11 07:03:31.773,4292474760.6658297
6340.463479032206,108695199467.39702,2018-07-11 08:03:31.323,4350889343.695454
6360.331735357381,109036439005.57866,2018-07-11 09:03:30.655,4360463894.162011
6357.285081755857,108984209613.55702,2018-07-11 09:11:02.039,4352719050.593054
6344.986457086275,108773689080.44429,2018-07-11 10:10:54.086,4192710902.458419
6358.791081396782,109010663145.70946,2018-07-11 11:10:54.519,4179510081.982408
6356.0649120661865,108964086508.64705,2018-07-11 12:10:53.823,4022413006.534666
6384.372830274821,109450176397.17488,2018-07-11 13:10:54.293,3972686488.3098183
6372.180112635465,109241546227.12744,2018-07-11 14:10:54.747,3855523251.99782
6351.177496279427,108881963959.90854,2018-07-11 15:10:54.739,3795942787.885692
6346.985040499079,108810248904.1205,2018-07-11 16:10:52.995,3693230342.142209
6367.222872566233,109157835167.08818,2018-07-11 17:10:53.565,3702759862.1997786
6347.0659878421675,108812671205.71886,2018-07-11 18:10:53.957,3695168301.7824273
6347.632792580249,108822547069.43727,2018-07-11 19:10:57.050,3692924871.4994597
6359.545117475859,109027405539.49438,2018-07-11 20:10:58.584,3809974047.3851013
6375.67768396341,109304458821.9266,2018-07-11 21:10:58.016,3883421673.755729
6362.3847761044735,109077042720.7739,2018-07-11 22:10:57.376,3943560797.7095075
6368.395871347152,109180332868.81638,2018-07-11 23:10:57.051,4001985500.4979773
6372.605877223463,109252987521.27115,2018-07-12 00:10:56.164,3920591950.578486
6362.36071136493,109078061684.83598,2018-07-12 01:10:58.235,3902059278.8284645
6340.886397144273,108710375702.88042,2018-07-12 02:10:56.415,3918895464.0716453
6321.049582308302,108370678311.52144,2018-07-12 03:10:56.301,3890109209.786216
6335.8789609100295,108625001654.39992,2018-07-12 04:10:56.880,3833061761.036608
6327.736151603383,108485714257.76042,2018-07-12 04:30:58.669,3812171952.7282095
6336.652968711248,108638905238.39421,2018-07-12 05:02:14.748,3738664813.708433
6335.236509978857,108614937488.07076,2018-07-12 06:02:04.895,3645270543.9387264
6238.293431414636,106953357478.90294,2018-07-12 06:45:37.251,3565047068.415604
6180.809089152926,105967963070.57294,2018-07-12 07:45:33.894,3541613946.1374807
6193.319106229311,106183446565.28722,2018-07-12 08:36:22.491,3625884548.8596582
6193.834944887628,106192600226.7496,2018-07-12 09:09:57.750,3682296917.72713
6177.992271916969,105921059702.78925,2018-07-12 10:09:55.028,3658029431.606928
6178.882598081489,105936633199.97723,2018-07-12 11:09:56.142,3608160939.1143937
6198.906377828338,106280169262.08395,2018-07-12 12:09:53.834,3591216376.5954733
6177.670014827141,105916689861.50262,2018-07-12 13:09:52.949,3512184778.3210382
6177.277780528275,105910508570.76888,2018-07-12 14:09:56.577,3472076264.769087
6168.018191635344,105752522301.04547,2018-07-12 15:09:56.767,3516826470.2488217
6158.881409523631,105596023402.74075,2018-07-12 16:09:55.694,3424512464.3747325
6186.635333258718,106072337442.85402,2018-07-12 17:09:57.228,3494095730.1079683
6184.01983525347,106028186293.57639,2018-07-12 18:09:56.210,3506481220.6407022
6172.150211144343,105825138422.2437,2018-07-12 19:09:56.796,3510752582.784982
6167.94635760336,105753523481.59836,2018-07-12 20:09:59.167,3487249060.9948497
6171.496535828901,105814856499.7334,2018-07-12 21:09:58.316,3419022997.0508265
6154.072126044735,105516563707.60333,2018-07-12 22:09:57.671,3418616634.033715
6147.0987050232,105397539686.45728,2018-07-12 23:09:57.626,3409334147.2851133
6206.522041368821,106416716595.20773,2018-07-13 00:09:57.370,3541689563.3810515
6233.247509956758,106875180773.50095,2018-07-13 01:09:57.650,3534395010.5417066
6230.213742282499,106823942609.11487,2018-07-13 02:09:56.418,3494606270.7770987
6243.332590794876,107049429268.28711,2018-07-13 03:09:57.090,3499307869.7794366
6245.225680231674,107082275762.38051,2018-07-13 04:09:56.742,3468418077.8661084
6234.7830342823445,106903616210.29123,2018-07-13 05:09:57.583,3579720302.7060914
6233.599733146471,106883950304.41599,2018-07-13 06:09:57.539,3631956178.5450726
6234.470113643469,106899416617.2291,2018-07-13 07:09:56.046,3537023643.191402
6250.97351298678,107183098712.11696,2018-07-13 08:09:56.140,3544049954.4000883
6247.990503692445,107132181346.02411,2018-07-13 08:31:09.343,3478292209.3271995
6237.901212647014,106959651525.23943,2018-07-13 09:31:02.384,3442613865.902921
6232.39152945302,106865490056.13515,2018-07-13 10:31:01.229,3505865555.166802
6241.211053549326,107017421814.10493,2018-07-13 11:31:01.518,3602262023.8800817
6262.33953470309,107380179443.06552,2018-07-13 12:31:01.273,3687064476.8695703
6258.862246387056,107320786045.1458,2018-07-13 13:31:01.282,3747701585.7946434
6241.551777293727,107024431340.26016,2018-07-13 14:31:00.984,3780598427.9206986
6248.566877765396,107144876092.53357,2018-07-13 15:31:01.527,3737256023.583621
6232.093649680956,106862719410.25061,2018-07-13 16:31:01.470,3668975922.1772685
6244.72864923508,107079611094.16377,2018-07-13 17:31:00.981,3691419934.688417
6291.202112987572,107877205486.45714,2018-07-13 18:31:01.458,3789643350.9614234
6196.139507481082,106247527687.09341,2018-07-13 19:31:01.529,3787893719.856375
6180.839811936405,105985796154.1842,2018-07-13 20:31:01.164,3883874759.0347137
6191.929824288102,106176190965.13812,2018-07-13 21:30:59.784,3961442897.7574754
6198.456672085096,106288810591.6632,2018-07-13 22:31:00.434,3970329362.4763637
6203.458813948076,106374895617.46707,2018-07-13 23:31:01.362,3972965031.4158664
6240.409647368556,107009140540.90533,2018-07-14 00:31:01.511,3867860882.577939
6263.428940814243,107404026791.29448,2018-07-14 01:30:59.836,3959204687.3639584
6234.6369216115245,106910618736.25618,2018-07-14 02:31:00.380,4023827200.89364
6207.4267969855455,106444489157.69835,2018-07-14 03:30:59.800,4047289249.2367225
6208.887286825249,106469763256.76247,2018-07-14 04:31:01.402,4056427732.7873187
6219.1197801658345,106645621468.27824,2018-07-14 05:31:01.389,4016890179.0306063
6220.7511003411455,106674217462.5375,2018-07-14 06:31:00.785,3948853522.555498
6210.4721452944095,106498337705.7997,2018-07-14 07:31:01.680,3941371487.582397
6221.700930416715,106691127437.49518,2018-07-14 08:31:03.484,3860946360.072901
6201.556032005843,106345907644.51657,2018-07-14 09:31:00.438,3772439256.6502056
6169.677585394724,105799790621.50362,2018-07-14 10:30:59.753,3651823455.243419
6233.5471821443425,106895672175.64314,2018-07-14 11:31:00.324,3594191895.430627
6230.010277566241,106835406004.968,2018-07-14 12:30:59.713,3502293233.156603
6226.134909898873,106769571829.51074,2018-07-14 13:30:59.126,3427699638.013718
6239.878622143212,107005413415.19409,2018-07-14 14:31:00.312,3337290926.560391
6227.80180003871,106799090852.03543,2018-07-14 15:30:59.439,3276359889.2786508
6261.985457311716,107385692759.9836,2018-07-14 16:31:00.359,3178543859.176539
6260.0140892822055,107352274235.50845,2018-07-14 17:30:59.765,3173676248.3260875
6249.111219568987,107165770838.16222,2018-07-14 18:30:59.127,3218971857.5880947
6258.498672799292,107327150202.30186,2018-07-14 19:31:00.834,3268071418.8281603
6270.272099670982,107529836778.07263,2018-07-14 20:31:00.567,3304281431.5245533
6273.70815596784,107589075908.32368,2018-07-14 21:30:59.556,3522006070.730325
6260.598179578519,107364719846.09142,2018-07-14 22:31:00.137,3643462625.380694
6243.58381372697,107073478998.94438,2018-07-14 23:31:00.928,3701516024.572681
6248.659758994097,107160765670.89337,2018-07-15 00:31:00.939,3748304733.7786984
6229.887776726397,106839304679.77492,2018-07-15 01:31:02.991,3717610164.2659945
6236.158164814283,106946913377.4264,2018-07-15 02:31:01.462,3680179235.0131
6248.404853481399,107157331455.02193,2018-07-15 03:31:00.385,3707711563.153353
6268.348163657763,107499977084.87335,2018-07-15 04:31:01.407,3797163009.4231553
6266.54308680553,107469565837.88301,2018-07-15 05:31:01.200,3904084796.7882657
6274.186386533266,107600960127.34518,2018-07-15 06:31:01.494,3980509532.630771
6271.403117489918,107553698011.32188,2018-07-15 07:31:00.879,3942697124.4883833
6290.0660425576625,107874236355.70323,2018-07-15 08:31:04.174,3950958723.101856
6311.347870406313,108239849497.33948,2018-07-15 09:31:00.104,3997572788.1322875
6325.073471574645,108475642544.85233,2018-07-15 10:31:00.606,3961689085.605506
6358.388705168658,109047479011.66588,2018-07-15 11:30:59.688,4045278659.075564
6345.114817929491,108820222919.70264,2018-07-15 12:30:59.960,4014628387.595437
6333.9998731433925,108629998024.37112,2018-07-15 13:30:46.543,3966467226.928659
6350.368432829407,108910799937.97536,2018-07-15 14:30:48.159,3969147192.531254
6356.35790834686,109013762853.41656,2018-07-15 15:30:45.679,3938944280.169222
6376.667120173777,109362551194.50635,2018-07-15 16:30:45.976,3777654504.510461
6379.272100076101,109407865634.15768,2018-07-15 17:30:45.775,3802004410.0200243
6350.250266257345,108910678419.47641,2018-07-15 18:30:45.924,3685079481.3889647
6352.325943467806,108946753978.39604,2018-07-15 19:30:46.159,3518512908.5197897
6353.3412827194,108964644244.69514,2018-07-15 20:30:46.276,3260252393.3993125
6367.163501734517,109202106964.63591,2018-07-15 21:30:46.315,3109295893.701767
6362.691496965776,109125961947.6083,2018-07-15 22:30:39.311,2970371127.409906
6348.0059803706845,108874650569.33762,2018-07-15 23:30:39.285,2846923936.9691086
6357.3840770562265,109036047398.00604,2018-07-16 00:30:40.420,2832143790.934943
6335.818692376293,108666576765.74966,2018-07-16 01:30:40.293,2872266036.2926188
6339.680347616392,108733125578.03827,2018-07-16 02:30:40.208,2937700423.108748
6349.486176378127,108901783519.75977,2018-07-16 03:30:40.169,2959285268.0056205
6352.573152639995,108955281772.4098,2018-07-16 04:30:40.130,2876777357.109468
6352.735799177155,108958312786.00705,2018-07-16 05:30:40.268,2812490124.755708
6361.0698897093125,109101731186.60204,2018-07-16 06:30:41.813,2754342118.4714737
6363.909250167035,109150984066.6134,2018-07-16 07:30:41.684,2898710902.2815757
6364.625697702051,109163590492.21487,2018-07-16 08:30:43.966,3075859881.0764832
6464.837687200488,110882872516.66667,2018-07-16 09:30:41.745,3367192669.8603497
6526.891026460191,111947603163.08858,2018-07-16 10:30:41.288,3709564005.4023075
6574.422313686825,112763176639.89369,2018-07-16 11:30:42.707,3807831038.916635
6586.840547500916,112976336373.6399,2018-07-16 12:30:42.890,3980532055.971615
6599.446577794657,113192631992.54178,2018-07-16 13:30:42.576,4024751044.569785
6604.226983149145,113275371003.62497,2018-07-16 14:30:42.927,4076154188.2610736
6630.561873768088,113727563022.91708,2018-07-16 15:30:44.135,4167797983.5897703
6613.30368405161,113431880786.62952,2018-07-16 16:30:44.460,3960390223.9538674
6625.742630302539,113645897099.90944,2018-07-16 17:30:43.450,4015115930.248846
6669.923304335872,114404272035.87462,2018-07-16 18:30:44.822,4204216817.949184
6645.332846733061,113982742587.01949,2018-07-16 19:30:44.987,4267993543.28493
6656.576011812893,114176001435.13101,2018-07-16 20:30:45.805,4334447672.889333
6653.288576243287,114120113146.83267,2018-07-16 21:30:46.633,4344069783.176753
6662.809165738664,114283747598.81328,2018-07-16 22:30:46.552,4366178784.805398
6667.102777136536,114357647062.40387,2018-07-16 23:30:46.310,4391246225.551834
6716.238089598195,115200777549.68976,2018-07-17 00:30:46.239,4546405675.25787
6716.096762190109,115198857127.98018,2018-07-17 01:30:46.205,4507028178.993234
6718.495642588184,115240420830.57004,2018-07-17 02:31:04.169,4487285055.379154
6735.325474344614,115529354030.06458,2018-07-17 03:30:48.320,4493694942.518121
6731.242120880199,115459730625.93933,2018-07-17 04:30:48.435,4520240819.281205
6711.601124917577,115123422935.59871,2018-07-17 05:30:48.287,4531710608.541668
6687.155194875167,114704773057.69373,2018-07-17 06:30:43.672,4525518932.841119
6687.155194875167,114704773057.69373,2018-07-17 06:34:32.715,4525518932.841119
6701.19813505151,114946569674.68304,2018-07-17 07:30:38.139,4430528872.125641
6719.450127267521,115260152556.44676,2018-07-17 08:30:39.051,4278349679.407146
6690.139533386918,114758137711.53415,2018-07-17 09:12:54.758,4164764174.974027
6694.6841022833405,114836172515.00862,2018-07-17 09:39:36.261,4141044005.5275545
6700.04940003561,114928794879.80585,2018-07-17 10:39:30.933,4004080509.2002487
6702.05726772324,114963739341.89061,2018-07-17 11:39:32.467,4048673314.7006593
6688.575636141184,114733151032.11142,2018-07-17 12:39:31.106,4127120059.74245
6688.138534552819,114726235034.35773,2018-07-17 13:39:32.324,4280018199.7748895
6703.030555350523,114982023249.44682,2018-07-17 14:39:31.039,4319922831.758949
6740.508190291651,115625834932.7392,2018-07-17 15:39:33.698,4389510826.426443
6749.428336195651,115779018736.26657,2018-07-17 16:39:33.502,4418029683.787323
6795.097654263424,116563186702.40663,2018-07-17 17:39:30.117,4592498720.82059
7274.631120844954,124789567844.3084,2018-07-17 18:39:29.905,5610390770.292021
7301.504110266416,125251096733.12665,2018-07-17 19:39:33.153,5834114004.921586
7290.38017191727,125060909289.16959,2018-07-17 20:39:33.999,5983489591.132464
7333.463912214009,125800527990.85973,2018-07-17 21:39:35.655,6156775482.1194
7339.1720007368085,125898996760.20349,2018-07-17 22:39:34.372,6207037881.46603
7318.9670328114,125553307791.96754,2018-07-17 23:39:33.511,6264188190.462958
7340.840316843792,125928900347.39647,2018-07-18 00:39:32.980,6202703344.895683
7333.93532255,125810726884.21623,2018-07-18 01:39:35.246,6218331618.55067
7322.674057446546,125617632257.96121,2018-07-18 02:00:22.064,6203758101.848818
7385.113767558875,126689595776.18642,2018-07-18 02:59:31.581,6269150645.92514
7427.31498157196,127414474411.61974,2018-07-18 03:59:35.945,6526876395.85597
7411.908428956223,127151007446.22371,2018-07-18 04:59:37.111,6590828840.464268
7427.353237823527,127416705290.76335,2018-07-18 05:59:35.536,6652857658.772264
7456.682426388594,127920691944.12094,2018-07-18 06:56:10.319,6758487479.77226
7453.069058514439,127858703985.90044,2018-07-18 07:00:53.825,6755007249.370816
7409.911555182868,127118974125.98956,2018-07-18 07:55:52.122,6782357169.218611
7321.252638609855,125598468422.45961,2018-07-18 08:28:42.907,6764991630.145639
7358.897656734856,126244737194.67961,2018-07-18 08:57:21.285,6815804397.896716
7373.674321227537,126498701134.10295,2018-07-18 09:57:15.605,6841478831.207996
7388.015292966356,126745185014.66785,2018-07-18 10:57:12.029,6737671560.340276
7394.440045881569,126856240512.127,2018-07-18 11:57:13.531,6575550975.964552
7436.116208581568,127571407033.75238,2018-07-18 12:57:12.799,6533873834.092816
7441.5847481709225,127665870802.83157,2018-07-18 13:57:15.148,6440654525.487579
7422.822591566295,127344363319.69936,2018-07-18 14:57:17.595,6407084384.308224
7394.542527802616,126859662425.60251,2018-07-18 15:57:19.541,6341900518.966713
7412.79644593938,127173565186.71371,2018-07-18 16:57:17.158,6010046951.816545
7471.43471876547,128180120821.00838,2018-07-18 17:57:19.039,5563896725.122992
7413.651989263937,127189540234.31076,2018-07-18 18:57:18.839,5177290574.202161
7348.220345157342,126068177180.75842,2018-07-18 19:57:19.938,5068925238.079662
7311.276358042014,125435269444.4283,2018-07-18 20:57:18.513,5073415170.629889
7306.884744515354,125360655801.8946,2018-07-18 21:57:18.429,4946488946.588738
7336.092225361352,125862671309.0469,2018-07-18 22:57:20.107,4906402320.948716
7334.771372076191,125840376647.27176,2018-07-18 23:57:21.117,4843025304.5135565
7308.105447674391,125383703544.65999,2018-07-19 00:57:18.980,4804030890.602713
7286.7805775923825,125018470963.54724,2018-07-19 01:57:18.617,4805887286.631133
7304.456804333394,125322382780.52792,2018-07-19 02:57:18.492,4839924438.095764
7298.921100454338,125227494434.52075,2018-07-19 03:57:17.424,4608161788.328814
7296.356357537675,125184038400.36804,2018-07-19 04:57:16.502,4563413367.208316
7314.803080442056,125501539411.76044,2018-07-19 05:57:17.113,4511680493.261244
7329.106501444139,125747766926.50554,2018-07-19 06:57:16.653,4447509248.956492
7298.561867076575,125224250496.87537,2018-07-19 07:57:17.295,4303167020.681036
7300.622731821877,125260069490.09727,2018-07-19 08:57:18.816,4191753138.8141947
7357.339275132404,126233916480.04797,2018-07-19 09:57:17.929,4217459780.1958785
7372.312324230308,126491185934.21393,2018-07-19 10:41:22.703,4208502391.1601915
7351.504873220862,126134547588.01791,2018-07-19 11:40:58.766,4250995137.609783
7390.6944437795255,126807872360.11925,2018-07-19 12:40:59.368,4282241045.5789585
7434.412372465859,127558532324.91335,2018-07-19 13:41:00.103,4298170342.752273
7434.309268689023,127557038355.21889,2018-07-19 14:40:59.451,4423403355.199431
7377.71194028295,126586685561.11964,2018-07-19 15:40:58.082,4436366313.652271
7374.107367482601,126525487269.31903,2018-07-19 16:40:59.444,4322541297.209361
7399.723940200165,126965662121.23274,2018-07-19 17:40:59.104,4353728743.247404
7386.914014857387,126746517395.42676,2018-07-19 18:40:59.879,4341819866.221383
7443.343013901214,127715856769.7226,2018-07-19 19:40:44.798,4277859064.720007
7407.382487999325,127099290939.80188,2018-07-19 20:40:43.923,4103723854.8211203
7424.1372667690475,127388358515.87839,2018-07-19 21:40:44.152,4041118719.121893
7504.031569607522,128759614094.21382,2018-07-19 22:40:43.897,4077348832.5752783
7434.468362988846,127566830822.18243,2018-07-19 23:40:44.086,4112590065.741696
7369.306518404282,126449282050.32545,2018-07-20 00:40:44.648,4189561632.850416
7422.536028667132,127362828096.12952,2018-07-20 01:40:43.969,4275722177.8456597
7441.12830033069,127682223770.7064,2018-07-20 02:40:43.731,4247394334.2720466
7440.943287044442,127679607200.87936,2018-07-20 03:40:45.042,4204805385.1825523
7425.585206591692,127416544758.05768,2018-07-20 04:40:43.987,4141986636.851183
7403.069010312531,127031111915.20529,2018-07-20 05:40:43.386,4092042902.8296804
7391.831839363182,126839118374.75868,2018-07-20 06:40:43.966,4077925369.3802714
7384.10091544938,126706925851.08498,2018-07-20 07:40:43.291,4144765089.5410666
7437.039509443875,127616251314.27765,2018-07-20 08:40:44.669,4223376294.7195997
7423.79459235495,127389902471.56842,2018-07-20 09:40:44.053,4155305574.1403036
7442.968420793814,127719477358.71666,2018-07-20 10:15:27.219,4083261194.53238
7445.082865481287,127755946828.01414,2018-07-20 10:44:55.012,4041294865.7793636
7454.473494393567,127918019716.44418,2018-07-20 11:44:46.667,4005716074.0401764
7434.981142513947,127583993876.2559,2018-07-20 12:44:46.414,3930253355.702805
7449.31737736781,127830472428.56606,2018-07-20 13:44:49.528,3839343886.2179346
7456.436116614184,127953002993.80815,2018-07-20 13:59:56.253,3788119062.742258
7455.779389975663,127942292698.89088,2018-07-20 14:59:43.952,3564586813.817902
7445.980114934779,127775066416.81241,2018-07-20 15:59:43.686,3469800123.213507
7516.837975824134,128991194716.5349,2018-07-20 16:59:46.930,3463599795.8273606
